Time (ms)	Vapor Fraction
868.6666667	0.514322266
869	0.513634766
869.3333333	0.512995117
869.6666667	0.515375
870	0.513397461
870.3333333	0.517047852
870.6666667	0.519341797
871	0.513341797
871.3333333	0.515256836
871.6666667	0.512177734
872	0.508253906
872.3333333	0.509601563
872.6666667	0.510449219
873	0.509174805
873.3333333	0.512914063
873.6666667	0.51159375
874	0.514146484
874.3333333	0.510196289
874.6666667	0.508962891
875	0.50615332
875.3333333	0.508436523
875.6666667	0.511057617
876	0.508573242
876.3333333	0.511211914
876.6666667	0.516077148
877	0.512474609
877.3333333	0.512763672
877.6666667	0.515595703
878	0.516353516
878.3333333	0.515973633
878.6666667	0.516070313
879	0.521194336
879.3333333	0.516429688
879.6666667	0.517608398
880	0.51709668
880.3333333	0.51487207
880.6666667	0.516009766
881	0.515844727
881.3333333	0.507626953
881.6666667	0.504136719
882	0.509055664
882.3333333	0.508107422
882.6666667	0.505010742
883	0.509595703
883.3333333	0.506910156
883.6666667	0.505677734
884	0.504780273
884.3333333	0.507025391
884.6666667	0.509711914
885	0.506310547
885.3333333	0.510972656
885.6666667	0.502854492
886	0.507491211
886.3333333	0.506107422
886.6666667	0.505401367
887	0.502943359
887.3333333	0.5083125
887.6666667	0.504754883
888	0.506853516
888.3333333	0.503801758
888.6666667	0.50590332
889	0.508328125
889.3333333	0.498535156
889.6666667	0.502157227
890	0.501451172
890.3333333	0.504737305
890.6666667	0.499355469
891	0.5034375
891.3333333	0.499447266
891.6666667	0.499431641
892	0.500489258
892.3333333	0.503024414
892.6666667	0.497727539
893	0.495119141
893.3333333	0.501849609
893.6666667	0.501629883
894	0.496330078
894.3333333	0.49425293
894.6666667	0.495043945
895	0.492496094
895.3333333	0.492805664
895.6666667	0.493614258
896	0.492571289
896.3333333	0.492801758
896.6666667	0.4939375
897	0.492893555
897.3333333	0.489851563
897.6666667	0.496182617
898	0.49646582
898.3333333	0.496520508
898.6666667	0.497263672
899	0.498203125
899.3333333	0.498676758
899.6666667	0.501342773
900	0.502094727
900.3333333	0.500474609
900.6666667	0.497387695
901	0.49940332
901.3333333	0.499276367
901.6666667	0.497714844
902	0.498077148
902.3333333	0.497756836
902.6666667	0.499735352
903	0.499701172
903.3333333	0.50177832
903.6666667	0.500576172
904	0.504223633
904.3333333	0.504415039
904.6666667	0.504317383
905	0.506852539
905.3333333	0.507439453
905.6666667	0.502557617
906	0.503027344
906.3333333	0.507989258
906.6666667	0.508978516
907	0.513341797
907.3333333	0.50965918
907.6666667	0.510119141
908	0.509860352
908.3333333	0.511303711
908.6666667	0.507303711
909	0.507600586
909.3333333	0.50765332
909.6666667	0.511070313
910	0.503141602
910.3333333	0.508376953
910.6666667	0.503177734
911	0.500514648
911.3333333	0.503652344
911.6666667	0.502074219
912	0.502662109
912.3333333	0.501114258
912.6666667	0.500142578
913	0.502337891
913.3333333	0.500891602
913.6666667	0.504561523
914	0.502137695
914.3333333	0.501813477
914.6666667	0.497958008
915	0.496628906
915.3333333	0.49622168
915.6666667	0.501331055
916	0.493269531
916.3333333	0.494445313
916.6666667	0.494344727
917	0.494227539
917.3333333	0.493649414
917.6666667	0.490793945
918	0.489390625
918.3333333	0.495404297
918.6666667	0.494520508
919	0.493791992
919.3333333	0.488665039
919.6666667	0.483001953
920	0.482571289
920.3333333	0.479956055
920.6666667	0.480317383
921	0.481730469
921.3333333	0.475833008
921.6666667	0.473397461
922	0.47240918
922.3333333	0.472448242
922.6666667	0.473086914
923	0.469606445
923.3333333	0.471855469
923.6666667	0.470829102
924	0.467269531
924.3333333	0.468139648
924.6666667	0.465155273
925	0.466749023
925.3333333	0.468648438
925.6666667	0.470204102
926	0.470699219
926.3333333	0.470121094
926.6666667	0.471026367
927	0.472788086
927.3333333	0.477958008
927.6666667	0.474405273
928	0.479119141
928.3333333	0.477745117
928.6666667	0.473852539
929	0.479163086
929.3333333	0.483174805
929.6666667	0.480446289
930	0.485291016
930.3333333	0.481095703
930.6666667	0.485963867
931	0.487941406
931.3333333	0.491282227
931.6666667	0.491124023
932	0.493442383
932.3333333	0.494233398
932.6666667	0.493099609
933	0.494400391
933.3333333	0.496711914
933.6666667	0.497560547
934	0.502299805
934.3333333	0.503041992
934.6666667	0.504688477
935	0.507356445
935.3333333	0.511354492
935.6666667	0.515436523
936	0.518223633
936.3333333	0.518883789
936.6666667	0.518594727
937	0.526599609
937.3333333	0.530536133
937.6666667	0.530106445
938	0.526683594
938.3333333	0.53175293
938.6666667	0.53644043
939	0.533374023
939.3333333	0.537548828
939.6666667	0.545748047
940	0.544327148
940.3333333	0.544176758
940.6666667	0.559619141
941	0.561438477
941.3333333	0.549645508
941.6666667	0.548768555
942	0.554614258
942.3333333	0.551566406
942.6666667	0.557271484
943	0.560719727
943.3333333	0.560020508
943.6666667	0.565370117
944	0.556571289
944.3333333	0.554499023
944.6666667	0.566579102
945	0.562249023
945.3333333	0.558606445
945.6666667	0.553583984
946	0.55625
946.3333333	0.557051758
946.6666667	0.552479492
947	0.555180664
947.3333333	0.555459961
947.6666667	0.553204102
948	0.555742188
948.3333333	0.553334961
948.6666667	0.553950195
949	0.559705078
949.3333333	0.554833984
949.6666667	0.558499023
950	0.556139648
950.3333333	0.559240234
950.6666667	0.554929688
951	0.552936523
951.3333333	0.555223633
951.6666667	0.552276367
952	0.55187793
952.3333333	0.5509375
952.6666667	0.551799805
953	0.552850586
953.3333333	0.55778125
953.6666667	0.554726563
954	0.555845703
954.3333333	0.558496094
954.6666667	0.554570313
955	0.555023438
955.3333333	0.552321289
955.6666667	0.550691406
956	0.548669922
956.3333333	0.543797852
956.6666667	0.542942383
957	0.538361328
957.3333333	0.53872168
957.6666667	0.550757813
958	0.546150391
958.3333333	0.539145508
958.6666667	0.538498047
959	0.538337891
959.3333333	0.541634766
959.6666667	0.542849609
960	0.54228418
960.3333333	0.535598633
960.6666667	0.545167969
961	0.534833008
961.3333333	0.534311523
961.6666667	0.540466797
962	0.542223633
962.3333333	0.533701172
962.6666667	0.531267578
963	0.533516602
963.3333333	0.53362793
963.6666667	0.532771484
964	0.533808594
964.3333333	0.531001953
964.6666667	0.527451172
965	0.525020508
965.3333333	0.521499023
965.6666667	0.510651367
966	0.515357422
966.3333333	0.521732422
966.6666667	0.519677734
967	0.521527344
967.3333333	0.51753125
967.6666667	0.518819336
968	0.521251953
968.3333333	0.513713867
968.6666667	0.517194336
969	0.514789063
969.3333333	0.511928711
969.6666667	0.509776367
970	0.509044922
970.3333333	0.513124023
970.6666667	0.509339844
971	0.510712891
971.3333333	0.512484375
971.6666667	0.511837891
972	0.5205625
972.3333333	0.515313477
972.6666667	0.51465918
973	0.516383789
973.3333333	0.518578125
973.6666667	0.514176758
974	0.516806641
974.3333333	0.512942383
974.6666667	0.511384766
975	0.518464844
975.3333333	0.516610352
975.6666667	0.516009766
976	0.517600586
976.3333333	0.523706055
976.6666667	0.521393555
977	0.525800781
977.3333333	0.526374023
977.6666667	0.534381836
978	0.53446875
978.3333333	0.541878906
978.6666667	0.543073242
979	0.548882813
979.3333333	0.550239258
979.6666667	0.548212891
980	0.555354492
980.3333333	0.555871094
980.6666667	0.556730469
981	0.561739258
981.3333333	0.56393457
981.6666667	0.562551758
982	0.570558594
982.3333333	0.569672852
982.6666667	0.576227539
983	0.584611328
983.3333333	0.579614258
983.6666667	0.576577148
984	0.579575195
984.3333333	0.578112305
984.6666667	0.57859668
985	0.583427734
985.3333333	0.590999023
985.6666667	0.589995117
986	0.591416016
986.3333333	0.596089844
986.6666667	0.601288086
987	0.60331543
987.3333333	0.602762695
987.6666667	0.609504883
988	0.61350293
988.3333333	0.608951172
988.6666667	0.617362305
989	0.612741211
989.3333333	0.614458008
989.6666667	0.612777344
990	0.613160156
990.3333333	0.613749023
990.6666667	0.614005859
991	0.615634766
991.3333333	0.617911133
991.6666667	0.620264648
992	0.622456055
992.3333333	0.623557617
992.6666667	0.619175781
993	0.62434375
993.3333333	0.624838867
993.6666667	0.620862305
994	0.620222656
994.3333333	0.620620117
994.6666667	0.623587891
995	0.626567383
995.3333333	0.620118164
995.6666667	0.623817383
996	0.623630859
996.3333333	0.62446582
996.6666667	0.625117188
997	0.62144043
997.3333333	0.620206055
997.6666667	0.6176875
998	0.616000977
998.3333333	0.614142578
998.6666667	0.612429688
999	0.614115234
999.3333333	0.612106445
999.6666667	0.607967773
1000	0.604647461
1000.333333	0.601994141
1000.666667	0.602847656
1001	0.600320313
1001.333333	0.595560547
1001.666667	0.589204102
1002	0.588823242
1002.333333	0.585771484
1002.666667	0.584432617
1003	0.582756836
1003.333333	0.580636719
1003.666667	0.581399414
1004	0.578149414
1004.333333	0.57587207
1004.666667	0.573415039
1005	0.574265625
1005.333333	0.57640625
1005.666667	0.570875977
1006	0.570007813
1006.333333	0.570928711
1006.666667	0.56646582
1007	0.56743457
1007.333333	0.56890332
1007.666667	0.56734375
1008	0.565806641
1008.333333	0.568114258
1008.666667	0.560530273
1009	0.564162109
1009.333333	0.561635742
1009.666667	0.561480469
1010	0.562424805
1010.333333	0.563952148
1010.666667	0.562548828
1011	0.56349707
1011.333333	0.562637695
1011.666667	0.561830078
1012	0.563905273
1012.333333	0.560079102
1012.666667	0.56021582
1013	0.559269531
1013.333333	0.560109375
1013.666667	0.559986328
1014	0.558953125
1014.333333	0.55940625
1014.666667	0.560605469
1015	0.560160156
1015.333333	0.562167969
1015.666667	0.561824219
1016	0.5630625
1016.333333	0.564326172
1016.666667	0.564666992
1017	0.569416992
1017.333333	0.568959961
1017.666667	0.565300781
1018	0.56555957
1018.333333	0.566522461
1018.666667	0.563612305
1019	0.561099609
1019.333333	0.56246875
1019.666667	0.556529297
1020	0.556521484
1020.333333	0.55621875
1020.666667	0.556628906
1021	0.562109375
1021.333333	0.562279297
1021.666667	0.562355469
1022	0.562720703
1022.333333	0.558404297
1022.666667	0.557866211
1023	0.556699219
1023.333333	0.552224609
1023.666667	0.550442383
1024	0.549583008
1024.333333	0.550069336
1024.666667	0.549592773
1025	0.548928711
1025.333333	0.550224609
1025.666667	0.54124707
1026	0.540763672
1026.333333	0.537091797
1026.666667	0.535669922
1027	0.537966797
1027.333333	0.538172852
1027.666667	0.53771875
1028	0.541698242
1028.333333	0.529739258
1028.666667	0.536641602
1029	0.534139648
1029.333333	0.533555664
1029.666667	0.533858398
1030	0.533334961
1030.333333	0.533186523
1030.666667	0.522178711
1031	0.520727539
1031.333333	0.53150293
1031.666667	0.519204102
1032	0.510380859
1032.333333	0.508916016
1032.666667	0.508188477
1033	0.509032227
1033.333333	0.509211914
1033.666667	0.510864258
1034	0.510400391
1034.333333	0.507960938
1034.666667	0.510272461
1035	0.511682617
1035.333333	0.511279297
1035.666667	0.509183594
1036	0.51112793
1036.333333	0.511208984
1036.666667	0.509801758
1037	0.511813477
1037.333333	0.510461914
1037.666667	0.509686523
1038	0.50727832
1038.333333	0.505924805
1038.666667	0.506616211
1039	0.504452148
1039.333333	0.505341797
1039.666667	0.507209961
1040	0.50599707
1040.333333	0.510779297
1040.666667	0.511667969
1041	0.510536133
1041.333333	0.509693359
1041.666667	0.511952148
1042	0.511140625
1042.333333	0.509967773
1042.666667	0.511609375
1043	0.510283203
1043.333333	0.515645508
1043.666667	0.511085938
1044	0.51280957
1044.333333	0.508126953
1044.666667	0.511695313
1045	0.504947266
1045.333333	0.503702148
1045.666667	0.501910156
1046	0.504458008
1046.333333	0.506250977
1046.666667	0.497698242
1047	0.495819336
1047.333333	0.498415039
1047.666667	0.49818457
1048	0.497550781
1048.333333	0.499581055
1048.666667	0.498605469
1049	0.497733398
1049.333333	0.504648438
1049.666667	0.494671875
1050	0.494396484
1050.333333	0.495905273
1050.666667	0.495072266
1051	0.497753906
1051.333333	0.499149414
1051.666667	0.495760742
1052	0.498354492
1052.333333	0.496749023
1052.666667	0.498521484
1053	0.498103516
1053.333333	0.501862305
1053.666667	0.504751953
1054	0.505921875
1054.333333	0.506345703
1054.666667	0.504907227
1055	0.506913086
1055.333333	0.504009766
1055.666667	0.506526367
1056	0.512634766
1056.333333	0.525017578
1056.666667	0.517035156
1057	0.517855469
1057.333333	0.520863281
1057.666667	0.519015625
1058	0.519911133
1058.333333	0.524769531
1058.666667	0.527855469
1059	0.534322266
1059.333333	0.534225586
1059.666667	0.537243164
1060	0.540097656
1060.333333	0.542621094
1060.666667	0.544931641
1061	0.546158203
1061.333333	0.547860352
1061.666667	0.550655273
1062	0.551330078
1062.333333	0.552259766
1062.666667	0.553012695
1063	0.556285156
1063.333333	0.555136719
1063.666667	0.553754883
1064	0.554912109
1064.333333	0.55349707
1064.666667	0.557917969
1065	0.551078125
1065.333333	0.55578125
1065.666667	0.552516602
1066	0.552636719
1066.333333	0.550371094
1066.666667	0.554750977
1067	0.553578125
1067.333333	0.551505859
1067.666667	0.548764648
1068	0.546791016
1068.333333	0.545546875
1068.666667	0.54227832
1069	0.54077832
1069.333333	0.539147461
1069.666667	0.539929688
1070	0.540333984
1070.333333	0.539200195
1070.666667	0.536912109
1071	0.536260742
1071.333333	0.53043457
1071.666667	0.517598633
1072	0.517887695
1072.333333	0.514803711
1072.666667	0.514370117
1073	0.51240332
1073.333333	0.511514648
1073.666667	0.509230469
1074	0.50793457
1074.333333	0.505972656
1074.666667	0.501296875
1075	0.501908203
1075.333333	0.502256836
1075.666667	0.498496094
1076	0.494070313
1076.333333	0.492043945
1076.666667	0.488967773
1077	0.486209961
1077.333333	0.483082031
1077.666667	0.479730469
1078	0.477674805
1078.333333	0.476103516
1078.666667	0.474634766
1079	0.475679688
1079.333333	0.469790039
1079.666667	0.467799805
1080	0.466102539
1080.333333	0.463049805
1080.666667	0.461010742
1081	0.460885742
1081.333333	0.460397461
1081.666667	0.4564375
1082	0.456606445
1082.333333	0.455125977
1082.666667	0.453492188
1083	0.452945313
1083.333333	0.450666016
1083.666667	0.449989258
1084	0.446839844
1084.333333	0.44247168
1084.666667	0.440530273
1085	0.436242188
1085.333333	0.437035156
1085.666667	0.437813477
1086	0.436066406
1086.333333	0.435279297
1086.666667	0.432424805
1087	0.431439453
1087.333333	0.431756836
1087.666667	0.428923828
1088	0.426042969
1088.333333	0.423197266
1088.666667	0.425545898
1089	0.426646484
1089.333333	0.422798828
1089.666667	0.423548828
1090	0.416460938
1090.333333	0.41422168
1090.666667	0.412785156
1091	0.412821289
1091.333333	0.412948242
1091.666667	0.412978516
1092	0.414908203
1092.333333	0.416527344
1092.666667	0.416038086
1093	0.419082031
1093.333333	0.417837891
1093.666667	0.419415039
1094	0.419790039
1094.333333	0.419414063
1094.666667	0.420725586
1095	0.420959961
1095.333333	0.424757813
1095.666667	0.423525391
1096	0.426950195
1096.333333	0.42503125
1096.666667	0.423490234
1097	0.426439453
1097.333333	0.427742188
1097.666667	0.427125
1098	0.427800781
1098.333333	0.427849609
1098.666667	0.426919922
1099	0.428426758
1099.333333	0.428104492
1099.666667	0.428325195
1100	0.42990332
1100.333333	0.43121582
1100.666667	0.42940332
1101	0.429501953
1101.333333	0.429588867
1101.666667	0.431520508
1102	0.432438477
1102.333333	0.434371094
1102.666667	0.436291016
1103	0.43890918
1103.333333	0.440257813
1103.666667	0.442126953
1104	0.442151367
1104.333333	0.442668945
1104.666667	0.444107422
1105	0.442736328
1105.333333	0.444092773
1105.666667	0.443802734
1106	0.444790039
1106.333333	0.4453125
1106.666667	0.446106445
1107	0.445244141
1107.333333	0.446299805
1107.666667	0.44646582
1108	0.445514648
1108.333333	0.439958008
1108.666667	0.440910156
1109	0.446855469
1109.333333	0.447124023
1109.666667	0.447298828
1110	0.445538086
1110.333333	0.445860352
1110.666667	0.445878906
1111	0.442904297
1111.333333	0.445223633
1111.666667	0.445874023
1112	0.443750977
1112.333333	0.441916992
1112.666667	0.437473633
1113	0.436682617
1113.333333	0.435541016
1113.666667	0.435431641
1114	0.432832031
1114.333333	0.430567383
1114.666667	0.423162109
1115	0.423521484
1115.333333	0.421416992
1115.666667	0.419634766
1116	0.418175781
1116.333333	0.417970703
1116.666667	0.417943359
1117	0.416594727
1117.333333	0.415847656
1117.666667	0.415754883
1118	0.416407227
1118.333333	0.413064453
1118.666667	0.408600586
1119	0.407072266
1119.333333	0.410212891
1119.666667	0.408248047
1120	0.401486328
1120.333333	0.402539063
1120.666667	0.404875977
1121	0.406591797
1121.333333	0.402991211
1121.666667	0.403075195
1122	0.40080957
1122.333333	0.4030625
1122.666667	0.404695313
1123	0.402359375
1123.333333	0.404726563
1123.666667	0.406046875
1124	0.410548828
1124.333333	0.413223633
1124.666667	0.416466797
1125	0.419035156
1125.333333	0.429611328
1125.666667	0.429425781
1126	0.429639648
1126.333333	0.432049805
1126.666667	0.433745117
1127	0.436789063
1127.333333	0.43980957
1127.666667	0.443264648
1128	0.446785156
1128.333333	0.452918945
1128.666667	0.455244141
1129	0.459522461
1129.333333	0.463292969
1129.666667	0.464890625
1130	0.468395508
1130.333333	0.470342773
1130.666667	0.471912109
1131	0.474125
1131.333333	0.478045898
1131.666667	0.481580078
1132	0.484706055
1132.333333	0.486786133
1132.666667	0.491330078
1133	0.494672852
1133.333333	0.499905273
1133.666667	0.504292969
1134	0.505338867
1134.333333	0.507060547
1134.666667	0.512558594
1135	0.5135
1135.333333	0.515950195
1135.666667	0.519004883
1136	0.522833008
1136.333333	0.526179688
1136.666667	0.530040039
1137	0.533748047
1137.333333	0.534337891
1137.666667	0.538279297
1138	0.539506836
1138.333333	0.542654297
1138.666667	0.546303711
1139	0.549151367
1139.333333	0.556769531
1139.666667	0.558676758
1140	0.559232422
1140.333333	0.563947266
1140.666667	0.564975586
1141	0.567054688
1141.333333	0.568950195
1141.666667	0.570137695
1142	0.571961914
1142.333333	0.572327148
1142.666667	0.572650391
1143	0.572114258
1143.333333	0.573203125
1143.666667	0.573947266
1144	0.574935547
1144.333333	0.574929688
1144.666667	0.575897461
1145	0.575983398
1145.333333	0.577288086
1145.666667	0.578125
1146	0.581163086
1146.333333	0.581064453
1146.666667	0.580647461
1147	0.580375977
1147.333333	0.582354492
1147.666667	0.582600586
1148	0.584816406
1148.333333	0.587798828
1148.666667	0.58809375
1149	0.590000977
1149.333333	0.591160156
1149.666667	0.591228516
1150	0.591808594
1150.333333	0.593400391
1150.666667	0.594951172
1151	0.595618164
1151.333333	0.595357422
1151.666667	0.59530957
1152	0.592977539
1152.333333	0.59340918
1152.666667	0.594014648
1153	0.596223633
1153.333333	0.596345703
1153.666667	0.598161133
1154	0.599693359
1154.333333	0.600749023
1154.666667	0.60299707
1155	0.603415039
1155.333333	0.604708008
1155.666667	0.606016602
1156	0.592891602
1156.333333	0.595817383
1156.666667	0.594461914
1157	0.594758789
1157.333333	0.596771484
1157.666667	0.598378906
1158	0.599390625
1158.333333	0.612
1158.666667	0.611921875
1159	0.613837891
1159.333333	0.613866211
1159.666667	0.603910156
1160	0.605969727
1160.333333	0.604925781
1160.666667	0.604078125
1161	0.60546582
1161.333333	0.604000977
1161.666667	0.603426758
1162	0.602287109
1162.333333	0.6019375
1162.666667	0.602958008
1163	0.602762695
1163.333333	0.602925781
1163.666667	0.602667969
1164	0.603092773
1164.333333	0.607323242
1164.666667	0.606987305
1165	0.598611328
1165.333333	0.597250977
1165.666667	0.590777344
1166	0.589625977
1166.333333	0.586714844
1166.666667	0.585023438
1167	0.585108398
1167.333333	0.582829102
1167.666667	0.580887695
1168	0.578645508
1168.333333	0.576223633
1168.666667	0.574646484
1169	0.571943359
1169.333333	0.570365234
1169.666667	0.568582031
1170	0.565329102
1170.333333	0.563121094
1170.666667	0.560091797
1171	0.555189453
1171.333333	0.552951172
1171.666667	0.55046582
1172	0.551225586
1172.333333	0.549724609
1172.666667	0.548895508
1173	0.546268555
1173.333333	0.545693359
1173.666667	0.544177734
1174	0.544746094
1174.333333	0.543495117
1174.666667	0.543707031
1175	0.541264648
1175.333333	0.534885742
1175.666667	0.53484375
1176	0.535693359
1176.333333	0.535786133
1176.666667	0.542518555
1177	0.542464844
1177.333333	0.54309375
1177.666667	0.545269531
1178	0.542953125
1178.333333	0.544730469
1178.666667	0.542040039
1179	0.536339844
1179.333333	0.538905273
1179.666667	0.537488281
1180	0.54062793
1180.333333	0.535326172
1180.666667	0.534072266
1181	0.533140625
1181.333333	0.529055664
1181.666667	0.524835938
1182	0.524211914
1182.333333	0.524929688
1182.666667	0.522753906
1183	0.522913086
1183.333333	0.522282227
1183.666667	0.524864258
1184	0.525104492
1184.333333	0.528831055
1184.666667	0.529199219
1185	0.529586914
1185.333333	0.528941406
1185.666667	0.528420898
1186	0.526237305
1186.333333	0.526578125
1186.666667	0.524092773
1187	0.529140625
1187.333333	0.524962891
1187.666667	0.524222656
1188	0.525661133
1188.333333	0.524181641
1188.666667	0.526264648
1189	0.530129883
1189.333333	0.529036133
1189.666667	0.528851563
1190	0.535500977
1190.333333	0.533956055
1190.666667	0.532611328
1191	0.531835938
1191.333333	0.529897461
1191.666667	0.533931641
1192	0.533722656
1192.333333	0.53284082
1192.666667	0.531084961
1193	0.531963867
1193.333333	0.528135742
1193.666667	0.527858398
1194	0.529103516
1194.333333	0.528369141
1194.666667	0.529793945
1195	0.530018555
1195.333333	0.531542969
1195.666667	0.531413086
1196	0.532645508
1196.333333	0.530618164
1196.666667	0.530041016
1197	0.529147461
1197.333333	0.52928418
1197.666667	0.53037793
1198	0.530929688
1198.333333	0.531453125
1198.666667	0.530669922
1199	0.530376953
1199.333333	0.52922168
1199.666667	0.529792969
1200	0.529972656
1200.333333	0.530832031
1200.666667	0.530977539
1201	0.533568359
1201.333333	0.535074219
1201.666667	0.534487305
1202	0.535142578
1202.333333	0.533214844
1202.666667	0.534118164
1203	0.533917969
1203.333333	0.533788086
1203.666667	0.534009766
1204	0.530859375
1204.333333	0.532978516
1204.666667	0.532258789
1205	0.531607422
1205.333333	0.53184668
1205.666667	0.530782227
1206	0.530665039
1206.333333	0.53022168
1206.666667	0.530506836
1207	0.529118164
1207.333333	0.529228516
1207.666667	0.530265625
1208	0.529817383
1208.333333	0.529927734
1208.666667	0.529397461
1209	0.529976563
1209.333333	0.529429688
1209.666667	0.529819336
1210	0.528503906
1210.333333	0.527180664
1210.666667	0.525298828
1211	0.524293945
1211.333333	0.523954102
1211.666667	0.524521484
1212	0.524124023
1212.333333	0.525291016
1212.666667	0.525087891
1213	0.529167969
1213.333333	0.529633789
1213.666667	0.528630859
1214	0.527984375
1214.333333	0.525686523
1214.666667	0.524400391
1215	0.524275391
1215.333333	0.521670898
1215.666667	0.521943359
1216	0.520481445
1216.333333	0.518276367
1216.666667	0.516057617
1217	0.513762695
1217.333333	0.513067383
1217.666667	0.507052734
1218	0.505222656
1218.333333	0.5025
1218.666667	0.500326172
1219	0.496665039
1219.333333	0.494870117
1219.666667	0.492512695
1220	0.492990234
1220.333333	0.491397461
1220.666667	0.49169043
1221	0.489448242
1221.333333	0.488795898
1221.666667	0.487102539
1222	0.485555664
1222.333333	0.483794922
1222.666667	0.483044922
1223	0.481640625
1223.333333	0.481075195
1223.666667	0.481604492
1224	0.478464844
1224.333333	0.476613281
1224.666667	0.476533203
1225	0.479708984
1225.333333	0.480397461
1225.666667	0.48181543
1226	0.478477539
1226.333333	0.477657227
1226.666667	0.480089844
1227	0.476449219
1227.333333	0.476056641
1227.666667	0.476460938
1228	0.473709961
1228.333333	0.473986328
1228.666667	0.4714375
1229	0.470765625
1229.333333	0.469961914
1229.666667	0.467532227
1230	0.468905273
1230.333333	0.465176758
1230.666667	0.46384082
1231	0.464982422
1231.333333	0.463481445
1231.666667	0.46234375
1232	0.460999023
1232.333333	0.459352539
1232.666667	0.458325195
1233	0.458978516
1233.333333	0.460694336
1233.666667	0.457700195
1234	0.459964844
1234.333333	0.459586914
1234.666667	0.456908203
1235	0.456123047
1235.333333	0.455521484
1235.666667	0.449879883
1236	0.44903418
1236.333333	0.44975
1236.666667	0.448245117
1237	0.449560547
1237.333333	0.451280273
1237.666667	0.451426758
1238	0.451617188
1238.333333	0.449662109
1238.666667	0.446189453
1239	0.446464844
1239.333333	0.44572168
1239.666667	0.447668945
1240	0.449081055
1240.333333	0.448756836
1240.666667	0.450458008
1241	0.450711914
1241.333333	0.452719727
1241.666667	0.452402344
1242	0.452271484
1242.333333	0.451698242
1242.666667	0.45487207
1243	0.455126953
1243.333333	0.456698242
1243.666667	0.456251953
1244	0.457880859
1244.333333	0.458668945
1244.666667	0.460584961
1245	0.461042969
1245.333333	0.461433594
1245.666667	0.462392578
1246	0.462946289
1246.333333	0.464454102
1246.666667	0.465223633
1247	0.466548828
1247.333333	0.466253906
1247.666667	0.466714844
1248	0.467228516
1248.333333	0.466661133
1248.666667	0.467891602
1249	0.467792969
1249.333333	0.468949219
1249.666667	0.469274414
1250	0.468699219
1250.333333	0.470929688
1250.666667	0.467283203
1251	0.465483398
1251.333333	0.466316406
1251.666667	0.46718457
1252	0.468719727
1252.333333	0.47203418
1252.666667	0.4730625
1253	0.472961914
1253.333333	0.472169922
1253.666667	0.473790039
1254	0.473725586
1254.333333	0.474708008
1254.666667	0.474339844
1255	0.473020508
1255.333333	0.472116211
1255.666667	0.471682617
1256	0.470954102
1256.333333	0.470652344
1256.666667	0.469820313
1257	0.470748047
1257.333333	0.470414063
1257.666667	0.471106445
1258	0.473350586
1258.333333	0.470234375
1258.666667	0.467854492
1259	0.466541992
1259.333333	0.472948242
1259.666667	0.4663125
1260	0.464829102
1260.333333	0.465040039
1260.666667	0.464360352
1261	0.457805664
1261.333333	0.456666016
1261.666667	0.452014648
1262	0.450768555
1262.333333	0.449612305
1262.666667	0.449496094
1263	0.443436523
1263.333333	0.443186523
1263.666667	0.441474609
1264	0.438561523
1264.333333	0.436430664
1264.666667	0.430058594
1265	0.425717773
1265.333333	0.425546875
1265.666667	0.422200195
1266	0.419842773
1266.333333	0.413671875
1266.666667	0.410616211
1267	0.410400391
1267.333333	0.410396484
1267.666667	0.412303711
1268	0.412061523
1268.333333	0.414759766
1268.666667	0.413607422
1269	0.41118457
1269.333333	0.414397461
1269.666667	0.410113281
1270	0.408457031
1270.333333	0.397958008
1270.666667	0.397001953
1271	0.386525391
1271.333333	0.386526367
1271.666667	0.386202148
1272	0.379987305
1272.333333	0.382182617
1272.666667	0.383181641
1273	0.377546875
1273.333333	0.379905273
1273.666667	0.379991211
1274	0.375628906
1274.333333	0.377938477
1274.666667	0.372929688
1275	0.373912109
1275.333333	0.36712793
1275.666667	0.367083008
1276	0.366082031
1276.333333	0.365337891
1276.666667	0.37225
1277	0.373302734
1277.333333	0.377010742
1277.666667	0.371370117
1278	0.369703125
1278.333333	0.368280273
1278.666667	0.367598633
1279	0.371025391
1279.333333	0.373008789
1279.666667	0.372676758
1280	0.378436523
1280.333333	0.374896484
1280.666667	0.375996094
1281	0.377333984
1281.333333	0.375245117
1281.666667	0.3784375
1282	0.380964844
1282.333333	0.38228125
1282.666667	0.385401367
1283	0.387783203
1283.333333	0.381618164
1283.666667	0.384585938
1284	0.381686523
1284.333333	0.385777344
1284.666667	0.390807617
1285	0.396770508
1285.333333	0.399456055
1285.666667	0.401734375
1286	0.405979492
1286.333333	0.40462793
1286.666667	0.404476563
1287	0.403393555
1287.333333	0.40834375
1287.666667	0.416630859
1288	0.413386719
1288.333333	0.416295898
1288.666667	0.423717773
1289	0.420805664
1289.333333	0.423305664
1289.666667	0.423865234
1290	0.423258789
1290.333333	0.432046875
1290.666667	0.436969727
1291	0.436833008
1291.333333	0.444880859
1291.666667	0.446478516
1292	0.448549805
1292.333333	0.442399414
1292.666667	0.443574219
1293	0.443431641
1293.333333	0.449492188
1293.666667	0.451881836
1294	0.449908203
1294.333333	0.462920898
1294.666667	0.459014648
1295	0.468408203
1295.333333	0.466033203
1295.666667	0.470624023
1296	0.478472656
1296.333333	0.477320313
